Project_ID,MP_Name,State,Constituency,Allocated_Ceiling,Work_Type,Vendor,Sanctioned_Amount,Bill_Amount,UC_Amount,Cumulative_Sanctioned,Days_to_Completion,Is_Overrun,Is_Duplicate,Is_Delayed,Has_Doc_Mismatch,Duplicate_Group_ID,Ceiling_Breach,Doc_Amount_Gap_Pct,Vendor_Is_Suspect,Model_Risk_Prob,Risk_Score,Risk_Level,Amount_Ratio
MPLAD-2973,PARTHA BHOWMICK,West Bengal,BARRACKPUR,147000000.0,Sports Infrastructure,Vendor_012,4020196.87,4020196.87,4007856.34,11044562.27,270,0,0,0,0,,0,0.3,0,0.016591746050731184,0.017,Low,1.34
MPLAD-2974,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Drinking Water Supply,Vendor_020,2134692.51,2134692.51,2099204.59,2134692.51,158,0,0,0,0,,0,1.7,0,0.0019245120571061447,0.002,Low,0.97
MPLAD-2975,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Health Sub-Centre,Vendor_002,5044486.32,5044486.32,4969031.42,7179178.84,77,0,0,0,0,,0,1.5,0,0.005131719617320028,0.005,Low,1.2
MPLAD-2976,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Community Hall,Vendor_022,3388920.12,3388920.12,3360496.65,10568098.96,247,0,0,0,0,,0,0.8,1,0.004648722118512913,0.4,Medium,1.21
MPLAD-2977,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Road Construction,Vendor_017,7994332.32,7994332.32,8021657.49,18562431.28,112,1,0,0,0,,0,0.3,1,0.9827417787805129,0.983,High,2.28
MPLAD-2978,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Solar Street Lighting,Vendor_018,1459469.07,1459469.07,1445801.34,20021900.35,56,0,0,0,0,,0,0.9,0,0.011829187139057354,0.012,Low,0.97
MPLAD-2979,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,School Building,Vendor_005,2223142.14,2223142.14,2221061.91,22245042.48,144,0,0,0,0,,0,0.1,0,1.8765461033047347e-06,0.0,Low,0.44
MPLAD-2980,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Community Hall,Vendor_022,5007575.46,5007575.46,5091098.49,27252617.94,242,0,1,0,0,DUPGRP-2980,0,1.7,1,0.14564883540173704,1.0,High,1.79
MPLAD-2981,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Community Hall,Vendor_022,5007743.51,5007743.51,5066498.0,32260361.45,241,0,1,0,0,DUPGRP-2980,0,1.2,1,0.14589004631648364,1.0,High,1.79
MPLAD-2982,Parvatagouda Chandanagouda Gaddigoudar,Karnataka,BAGALKOT,167541747.11,Drinking Water Supply,Vendor_011,2256687.12,2256687.12,2211835.41,34517048.58,185,0,0,0,0,,0,2.0,0,0.0023790207894441653,0.002,Low,1.03
MPLAD-2983,Amritpal Singh,Punjab,KHADOOR SAHIB,50000000.0,Road Construction,Vendor_023,2766497.46,2766497.46,2781309.61,2766497.46,224,0,0,0,0,,0,0.5,0,0.00020651644824099671,0.0,Low,0.79
MPLAD-2984,Amritpal Singh,Punjab,KHADOOR SAHIB,50000000.0,Health Sub-Centre,Vendor_024,4806972.08,4806972.08,4812422.17,7573469.54,136,0,0,0,0,,0,0.1,0,0.0018909476352550146,0.002,Low,1.14
MPLAD-2985,Amritpal Singh,Punjab,KHADOOR SAHIB,50000000.0,Sports Infrastructure,Vendor_019,4067140.82,4067140.82,4131329.74,11640610.36,140,0,0,0,0,,0,1.6,0,0.031717131426992985,0.032,Low,1.36
MPLAD-2986,Amritpal Singh,Punjab,KHADOOR SAHIB,50000000.0,School Building,Vendor_017,11710001.75,11710001.75,14925690.72,23350612.11,174,1,0,0,1,,0,27.5,1,0.9961900437959985,1.0,High,2.34
MPLAD-2987,Amritpal Singh,Punjab,KHADOOR SAHIB,50000000.0,Community Hall,Vendor_012,1779721.52,1779721.52,1747159.09,25130333.63,200,0,0,0,0,,0,1.8,0,0.00010610643150177067,0.0,Low,0.64
MPLAD-2988,Amritpal Singh,Punjab,KHADOOR SAHIB,50000000.0,Health Sub-Centre,Vendor_023,4463886.63,4463886.63,6140248.13,29594220.27,130,0,0,0,1,,0,37.6,0,0.0008919405815771205,0.85,High,1.06
MPLAD-2989,Amritpal Singh,Punjab,KHADOOR SAHIB,50000000.0,Drinking Water Supply,Vendor_016,2354336.06,2354336.06,2375364.04,31948556.33,146,0,0,0,0,,0,0.9,0,0.004036649573400489,0.004,Low,1.07
MPLAD-2990,PATHAN YUSUF,West Bengal,BAHARAMPUR,147000000.0,Solar Street Lighting,Vendor_017,1804857.36,1804857.36,1807068.58,1804857.36,196,0,0,0,0,,0,0.1,1,0.018353674461450878,0.4,Medium,1.2
MPLAD-2991,PATHAN YUSUF,West Bengal,BAHARAMPUR,147000000.0,Community Hall,Vendor_002,2334139.53,2334139.53,2294846.5,4138996.89,213,0,0,0,0,,0,1.7,0,0.0003506809170788489,0.0,Low,0.83
MPLAD-2992,PATHAN YUSUF,West Bengal,BAHARAMPUR,147000000.0,Community Hall,Vendor_017,6269352.71,6269352.71,6362440.32,10408349.6,122,1,0,0,0,,0,1.5,1,0.907592811562952,0.908,High,2.24
MPLAD-2993,PATHAN YUSUF,West Bengal,BAHARAMPUR,147000000.0,Road Construction,Vendor_021,5549058.67,5549058.67,5621114.63,15957408.27,235,0,1,0,0,DUPGRP-2993,0,1.3,0,0.1561937176754524,0.75,High,1.59
MPLAD-2994,PATHAN YUSUF,West Bengal,BAHARAMPUR,147000000.0,Road Construction,Vendor_021,5657804.77,5657804.77,5718675.47,21615213.04,242,0,1,0,0,DUPGRP-2993,0,1.1,0,0.19491799997332904,0.75,High,1.62
MPLAD-2995,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Solar Street Lighting,Vendor_025,1457768.82,1457768.82,1486569.2,1457768.82,190,0,0,0,0,,0,2.0,0,0.0062378281036352835,0.006,Low,0.97
MPLAD-2996,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Road Construction,Vendor_005,6551807.74,6551807.74,6533831.08,8009576.56,258,1,0,0,0,,0,0.3,0,0.6350862982895493,0.635,Medium,1.87
MPLAD-2997,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Sports Infrastructure,Vendor_023,2411659.94,2411659.94,2418105.28,10421236.51,234,0,0,0,0,,0,0.3,0,0.00040148818436065676,0.0,Low,0.8
MPLAD-2998,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Sports Infrastructure,Vendor_016,5333035.56,5333035.56,5426556.96,15754272.07,204,0,0,0,0,,0,1.8,0,0.40842891828994315,0.408,Medium,1.78
MPLAD-2999,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Sports Infrastructure,Vendor_002,3565247.12,3565247.12,3618274.55,19319519.19,270,0,0,0,0,,0,1.5,0,0.006360448214792381,0.006,Low,1.19
MPLAD-3000,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Sports Infrastructure,Vendor_020,3488845.89,3488845.89,3500631.06,22808365.08,323,0,1,1,0,DUPGRP-3000,0,0.3,0,0.006379359221388394,0.75,High,1.16
MPLAD-3001,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Sports Infrastructure,Vendor_020,3518577.98,3518577.98,3569609.92,26326943.06,328,0,1,1,0,DUPGRP-3000,0,1.5,0,0.006769408574263185,0.75,High,1.17
MPLAD-3002,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Health Sub-Centre,Vendor_013,2089007.56,2089007.56,2052426.88,28415950.62,218,0,0,0,0,,0,1.8,0,1.8203125453317543e-05,0.0,Low,0.5
MPLAD-3003,PHANI BHUSAN CHOUDHURY,Assam,BARPETA,147000000.0,Health Sub-Centre,Vendor_017,3600733.14,3600733.14,3593621.47,32016683.76,184,0,0,0,0,,0,0.2,1,0.0001717271090811589,0.4,Medium,0.86
MPLAD-3004,Piyush Vedprakash Goyal MUMBAI,Maharashtra,NORTH,147000000.0,School Building,Vendor_010,3541324.04,3541324.04,3567987.1,3541324.04,207,0,0,0,0,,0,0.8,0,2.083285633007298e-05,0.0,Low,0.71
MPLAD-3005,Piyush Vedprakash Goyal MUMBAI,Maharashtra,NORTH,147000000.0,Drinking Water Supply,Vendor_017,994000.87,994000.87,988781.33,4535324.91,239,0,0,0,0,,0,0.5,1,0.0001929927113720214,0.4,Medium,0.45
MPLAD-3006,Piyush Vedprakash Goyal MUMBAI,Maharashtra,NORTH,147000000.0,Drinking Water Supply,Vendor_017,2234419.59,2234419.59,2201766.58,6769744.5,244,0,0,0,0,,0,1.5,1,0.004714665907377673,0.4,Medium,1.02
MPLAD-3007,Piyush Vedprakash Goyal MUMBAI,Maharashtra,NORTH,147000000.0,Road Construction,Vendor_004,3230095.72,3230095.72,3233227.19,9999840.22,142,0,0,0,0,,0,0.1,1,0.0004396157881180489,0.4,Medium,0.92
MPLAD-3008,Piyush Vedprakash Goyal MUMBAI,Maharashtra,NORTH,147000000.0,Sports Infrastructure,Vendor_004,2570167.18,2570167.18,2594833.71,12570007.4,150,0,0,0,0,,0,1.0,1,0.0005653741001519068,0.4,Medium,0.86
MPLAD-3009,Piyush Vedprakash Goyal MUMBAI,Maharashtra,NORTH,147000000.0,Health Sub-Centre,Vendor_019,5651597.77,5651597.77,5552306.4,18221605.17,116,0,0,0,0,,0,1.8,0,0.01280072213860731,0.013,Low,1.35
MPLAD-3010,Piyush Vedprakash Goyal MUMBAI,Maharashtra,NORTH,147000000.0,Solar Street Lighting,Vendor_017,874762.93,874762.93,864151.45,19096368.1,223,0,0,0,0,,0,1.2,1,0.0018163023443866389,0.4,Medium,0.58
MPLAD-3011,PRABHAKAR REDDY VEMIREDDY,Andhra Pradesh,NELLORE(SC),147000000.0,Drinking Water Supply,Vendor_013,3138997.14,3138997.14,3197648.82,3138997.14,208,0,0,0,0,,0,1.9,0,0.03284521792447912,0.033,Low,1.43
MPLAD-3012,PRABHAKAR REDDY VEMIREDDY,Andhra Pradesh,NELLORE(SC),147000000.0,Sports Infrastructure,Vendor_023,3362808.28,3362808.28,3375052.13,6501805.41,187,0,0,0,0,,0,0.4,0,0.003565785444633968,0.004,Low,1.12
MPLAD-3013,PRABHAKAR REDDY VEMIREDDY,Andhra Pradesh,NELLORE(SC),147000000.0,Road Construction,Vendor_025,1053864.17,1053864.17,1036863.17,7555669.58,116,0,0,0,0,,0,1.6,0,8.557982479768419e-06,0.0,Low,0.3
MPLAD-3014,PRABHAKAR REDDY VEMIREDDY,Andhra Pradesh,NELLORE(SC),147000000.0,Sports Infrastructure,Vendor_022,5976159.75,5976159.75,6037624.27,13531829.33,163,1,0,0,0,,0,1.0,1,0.8439821044963783,0.844,High,1.99
MPLAD-3015,PRABHAKAR REDDY VEMIREDDY,Andhra Pradesh,NELLORE(SC),147000000.0,Community Hall,Vendor_015,3009679.88,3009679.88,3011644.19,16541509.21,126,0,0,0,0,,0,0.1,0,0.004722764885348352,0.005,Low,1.07
MPLAD-3016,PRABHAKAR REDDY VEMIREDDY,Andhra Pradesh,NELLORE(SC),147000000.0,Community Hall,Vendor_008,3226529.28,3226529.28,3275641.0,19768038.5,213,0,1,0,0,DUPGRP-3016,0,1.5,0,0.0025857247359230206,0.75,High,1.15
MPLAD-3017,PRABHAKAR REDDY VEMIREDDY,Andhra Pradesh,NELLORE(SC),147000000.0,Community Hall,Vendor_008,3262935.46,3262935.46,3225773.07,23030973.95,219,0,1,0,0,DUPGRP-3016,0,1.1,0,0.002850368411775839,0.75,High,1.17
MPLAD-3018,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,Solar Street Lighting,Vendor_012,4175837.23,4175837.23,4119193.39,4175837.23,288,1,0,1,0,,0,1.4,0,0.8978324210355121,0.898,High,2.78
MPLAD-3019,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,Solar Street Lighting,Vendor_025,1507160.2,1507160.2,1510628.14,5682997.43,149,0,0,0,0,,0,0.2,0,0.0052918545399812346,0.005,Low,1.0
MPLAD-3020,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,Health Sub-Centre,Vendor_012,5115529.02,5115529.02,5209207.29,10798526.45,198,0,1,0,0,DUPGRP-3020,0,1.8,0,0.0064088637575592565,0.75,High,1.22
MPLAD-3021,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,Health Sub-Centre,Vendor_002,5216875.68,5216875.68,5228220.1,16015402.13,209,0,1,0,0,DUPGRP-3020,0,0.2,0,0.00947692669431922,0.75,High,1.24
MPLAD-3022,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,Road Construction,Vendor_003,4111874.67,4111874.67,4180327.05,20127276.8,225,0,0,0,0,,0,1.7,0,0.004945267876181519,0.005,Low,1.17
MPLAD-3023,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,Solar Street Lighting,Vendor_005,2220055.06,2220055.06,2183613.7,22347331.86,201,0,0,0,0,,0,1.6,0,0.06438252514661258,0.064,Low,1.48
MPLAD-3024,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,School Building,Vendor_019,6149817.13,6149817.13,6035629.61,28497148.99,154,0,0,0,0,,0,1.9,0,0.005693483301651359,0.006,Low,1.23
MPLAD-3025,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),147000000.0,Road Construction,Vendor_003,7196296.06,7196296.06,8338466.82,35693445.05,137,1,0,0,1,,0,15.9,0,0.917651349279596,0.918,High,2.06
MPLAD-3026,Pradan Baruah,Assam,LAKHIMPUR,147000000.0,Solar Street Lighting,Vendor_019,1498645.94,1498645.94,1473676.66,1498645.94,166,0,0,0,0,,0,1.7,0,0.005654372282643424,0.006,Low,1.0
MPLAD-3027,Pradan Baruah,Assam,LAKHIMPUR,147000000.0,Sports Infrastructure,Vendor_006,2200298.6,2200298.6,2169264.11,3698944.53,223,0,0,0,0,,0,1.4,0,0.00022496439754980676,0.0,Low,0.73
MPLAD-3028,Pradan Baruah,Assam,LAKHIMPUR,147000000.0,School Building,Vendor_022,6706024.65,6706024.65,6836992.55,10404969.19,192,0,0,0,0,,0,2.0,1,0.021074765846391043,0.4,Medium,1.34
MPLAD-3029,Pradan Baruah,Assam,LAKHIMPUR,147000000.0,Road Construction,Vendor_006,3395082.88,3395082.88,3408181.94,13800052.07,168,0,1,0,0,DUPGRP-3029,0,0.4,0,0.0005672178432832137,0.75,High,0.97
MPLAD-3030,Pradan Baruah,Assam,LAKHIMPUR,147000000.0,Road Construction,Vendor_016,3432103.59,3432103.59,3464081.55,17232155.67,179,0,1,0,0,DUPGRP-3029,0,0.9,0,0.0006293586267500223,0.75,High,0.98
MPLAD-3031,Pradeep Kumar Singh,Bihar,ARARIA,147000000.0,Health Sub-Centre,Vendor_002,4225099.79,4225099.79,4202540.66,4225099.79,109,0,0,0,0,,0,0.5,0,0.0006359061182090687,0.001,Low,1.01
MPLAD-3032,Pradeep Kumar Singh,Bihar,ARARIA,147000000.0,Health Sub-Centre,Vendor_020,6188568.76,6188568.76,8609843.28,10413668.54,233,0,0,0,1,,0,39.1,0,0.10329029503843822,0.85,High,1.47
MPLAD-3033,Pradeep Kumar Singh,Bihar,ARARIA,147000000.0,Solar Street Lighting,Vendor_007,1505643.11,1505643.11,1501628.1,11919311.66,181,0,0,0,0,,0,0.3,0,0.006550064979660862,0.007,Low,1.0
MPLAD-3034,PRADEEP PUROHIT,Odisha,BARGARH,147000000.0,Sports Infrastructure,Vendor_019,4672286.25,4672286.25,4734425.18,4672286.25,119,0,0,0,0,,0,1.3,0,0.16595028111365964,0.166,Low,1.56
MPLAD-3035,PRADEEP PUROHIT,Odisha,BARGARH,147000000.0,Drinking Water Supply,Vendor_011,1339730.52,1339730.52,1366084.96,6012016.76,221,0,1,0,0,DUPGRP-3035,0,2.0,0,0.0002805206956523461,0.75,High,0.61
MPLAD-3036,PRADEEP PUROHIT,Odisha,BARGARH,147000000.0,Drinking Water Supply,Vendor_011,1286232.79,1286232.79,1264076.23,7298249.56,229,0,1,0,0,DUPGRP-3035,0,1.7,0,0.0002931608783033395,0.75,High,0.58
MPLAD-3037,PRADEEP PUROHIT,Odisha,BARGARH,147000000.0,Road Construction,Vendor_017,2099804.86,2099804.86,2879735.79,9398054.41,171,0,0,0,1,,0,37.1,1,2.7458997533023337e-05,1.0,High,0.6
MPLAD-3038,PRADEEP PUROHIT,Odisha,BARGARH,147000000.0,Drinking Water Supply,Vendor_022,1729124.01,1729124.01,1737299.33,11127178.43,277,0,0,1,0,,0,0.5,1,0.004070887426191459,0.4,Medium,0.79
MPLAD-3039,PRADEEP PUROHIT,Odisha,BARGARH,147000000.0,Road Construction,Vendor_007,4117850.28,4117850.28,4074765.0,15245028.71,220,0,0,0,0,,0,1.0,0,0.0047700100351579615,0.005,Low,1.18
MPLAD-3040,Pradyut Bordoloi,Assam,NOWGONG,98000000.0,Drinking Water Supply,Vendor_006,961529.58,961529.58,965236.46,961529.58,160,0,0,0,0,,0,0.4,0,8.652420222454854e-05,0.0,Low,0.44
MPLAD-3041,Pradyut Bordoloi,Assam,NOWGONG,98000000.0,Solar Street Lighting,Vendor_013,1914949.3,1914949.3,1934957.57,2876478.87,192,0,0,0,0,,0,1.0,0,0.024349775886887765,0.024,Low,1.28
MPLAD-3042,Pradyut Bordoloi,Assam,NOWGONG,98000000.0,School Building,Vendor_025,11644842.55,11644842.55,11598392.21,14521321.43,281,1,0,1,0,,0,0.4,0,0.9677590450337352,0.968,High,2.33
MPLAD-3043,Pradyut Bordoloi,Assam,NOWGONG,98000000.0,School Building,Vendor_002,5542861.75,5542861.75,5475921.08,20064183.18,106,0,0,0,0,,0,1.2,0,0.002157480381170956,0.002,Low,1.11
MPLAD-3044,Pralhad Venkatesh Joshi,Karnataka,DHARWAD,147000000.0,Drinking Water Supply,Vendor_011,2855091.25,2855091.25,2889764.84,2855091.25,227,0,0,0,0,,0,1.2,0,0.01794497187555182,0.018,Low,1.3
MPLAD-3045,Pralhad Venkatesh Joshi,Karnataka,DHARWAD,147000000.0,School Building,Vendor_003,2145285.19,2145285.19,2152712.9,5000376.44,212,0,0,0,0,,0,0.3,0,2.1052645759829084e-06,0.0,Low,0.43
MPLAD-3046,Pralhad Venkatesh Joshi,Karnataka,DHARWAD,147000000.0,Drinking Water Supply,Vendor_017,2552737.37,2552737.37,2546199.22,7553113.81,30,0,0,0,0,,0,0.3,1,0.029488627885469444,0.4,Medium,1.16
MPLAD-3047,PRANITI SUSHILKUMAR SHINDE,Maharashtra,SOLAPUR(SC),147000000.0,Community Hall,Vendor_007,2715439.1,2715439.1,2720556.21,2715439.1,77,0,0,0,0,,0,0.2,0,0.008415783220986005,0.008,Low,0.97
MPLAD-3048,PRANITI SUSHILKUMAR SHINDE,Maharashtra,SOLAPUR(SC),147000000.0,Drinking Water Supply,Vendor_005,2036749.44,2036749.44,2062622.9,4752188.54,84,0,0,0,0,,0,1.3,0,0.005029797536701942,0.005,Low,0.93
MPLAD-3049,PRANITI SUSHILKUMAR SHINDE,Maharashtra,SOLAPUR(SC),147000000.0,Road Construction,Vendor_010,3030560.98,3030560.98,2976217.32,7782749.52,44,0,0,0,0,,0,1.8,0,0.004422809616779984,0.004,Low,0.87
MPLAD-3050,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Drinking Water Supply,Vendor_007,5343343.89,5343343.89,5357749.39,5343343.89,82,1,0,0,0,,0,0.3,0,0.924658204719788,0.925,High,2.43
MPLAD-3051,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Sports Infrastructure,Vendor_011,3847336.33,3847336.33,3888950.91,9190680.21,193,0,0,0,0,,0,1.1,0,0.012788396101271901,0.013,Low,1.28
MPLAD-3052,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Solar Street Lighting,Vendor_010,652491.1,652491.1,648534.99,9843171.32,202,0,0,0,0,,0,0.6,0,0.0007461898681323904,0.001,Low,0.43
MPLAD-3053,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Health Sub-Centre,Vendor_012,5379791.99,5379791.99,5350982.77,15222963.31,245,0,0,0,0,,0,0.5,0,0.022473463524590554,0.022,Low,1.28
MPLAD-3054,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Community Hall,Vendor_005,2033225.88,2033225.88,2030055.71,17256189.19,197,0,0,0,0,,0,0.2,0,0.00017967225805835948,0.0,Low,0.73
MPLAD-3055,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Health Sub-Centre,Vendor_006,2992642.79,2992642.79,2990986.62,20248831.98,134,0,0,0,0,,0,0.1,0,4.1599975539123975e-05,0.0,Low,0.71
MPLAD-3056,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Health Sub-Centre,Vendor_004,2670292.36,2670292.36,2645583.37,22919124.33,217,0,0,0,0,,0,0.9,1,4.9468820839896936e-05,0.4,Medium,0.64
MPLAD-3057,Prasun Banerjee,West Bengal,HOWRAH,147000000.0,Drinking Water Supply,Vendor_004,1495400.7,1495400.7,1486440.37,24414525.03,155,0,0,0,0,,0,0.6,1,0.0003542822008212127,0.4,Medium,0.68
MPLAD-3058,Pratap Chandra Sarangi,Odisha,BALASORE,147064254.11,School Building,Vendor_014,7273219.5,7273219.5,9264707.79,7273219.5,172,0,0,0,1,,0,27.4,0,0.07490834383772849,0.754,High,1.45
MPLAD-3059,Pratap Chandra Sarangi,Odisha,BALASORE,147064254.11,School Building,Vendor_006,4940143.53,4940143.53,5034334.41,12213363.03,189,0,0,0,0,,0,1.9,0,0.0003381444863640739,0.0,Low,0.99
MPLAD-3060,Pratap Chandra Sarangi,Odisha,BALASORE,147064254.11,Drinking Water Supply,Vendor_003,5443243.43,5443243.43,5423683.53,17656606.46,223,1,0,0,0,,0,0.4,0,0.9659513008645911,0.966,High,2.47
MPLAD-3061,Prataprao Jadhav,Maharashtra,BULDHANA,147000000.0,Health Sub-Centre,Vendor_021,5556190.63,5556190.63,5563975.79,5556190.63,53,0,0,0,0,,0,0.1,0,0.018504888890719814,0.019,Low,1.32
MPLAD-3062,Prataprao Jadhav,Maharashtra,BULDHANA,147000000.0,Solar Street Lighting,Vendor_002,1693016.72,1693016.72,2365958.34,7249207.35,217,0,0,0,1,,0,39.7,0,0.016496461966535217,0.85,High,1.13
MPLAD-3063,Prataprao Jadhav,Maharashtra,BULDHANA,147000000.0,Drinking Water Supply,Vendor_020,805378.8,805378.8,813437.94,8054586.15,202,0,0,0,0,,0,1.0,0,5.637915579801544e-05,0.0,Low,0.37
MPLAD-3064,Prataprao Jadhav,Maharashtra,BULDHANA,147000000.0,Solar Street Lighting,Vendor_023,2522482.94,2522482.94,2482861.66,10577069.09,170,0,0,0,0,,0,1.6,0,0.1137106572431187,0.114,Low,1.68
MPLAD-3065,Prataprao Jadhav,Maharashtra,BULDHANA,147000000.0,Community Hall,Vendor_008,2139688.1,2139688.1,2143338.76,12716757.19,171,0,1,0,0,DUPGRP-3065,0,0.2,0,0.00027546523924184955,0.75,High,0.76
MPLAD-3066,Prataprao Jadhav,Maharashtra,BULDHANA,147000000.0,Community Hall,Vendor_008,2214441.28,2214441.28,2175901.74,14931198.48,176,0,1,0,0,DUPGRP-3065,0,1.7,0,0.00030488703681199263,0.75,High,0.79
MPLAD-3067,Prataprao Jadhav,Maharashtra,BULDHANA,147000000.0,Solar Street Lighting,Vendor_022,373218.67,373218.67,372052.11,15304417.15,181,0,0,0,0,,0,0.3,1,0.0002798488201511733,0.4,Medium,0.25
MPLAD-3068,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Sports Infrastructure,Vendor_013,4253774.02,4253774.02,4191779.53,4253774.02,144,0,0,0,0,,0,1.5,0,0.050233030308052005,0.05,Low,1.42
MPLAD-3069,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Community Hall,Vendor_001,3098549.75,3098549.75,3098668.96,7352323.77,220,0,0,0,0,,0,0.0,0,0.001965183440346853,0.002,Low,1.11
MPLAD-3070,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Drinking Water Supply,Vendor_008,1858181.93,1858181.93,1827388.89,9210505.7,69,0,0,0,0,,0,1.7,0,0.004610841965640783,0.005,Low,0.84
MPLAD-3071,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Sports Infrastructure,Vendor_013,6960455.68,6960455.68,6897540.03,16170961.38,256,1,0,0,0,,0,0.9,0,0.9283171553410458,0.928,High,2.32
MPLAD-3072,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Drinking Water Supply,Vendor_012,2491670.8,2491670.8,2526816.54,18662632.19,106,0,0,0,0,,0,1.4,0,0.010214202947549638,0.01,Low,1.13
MPLAD-3073,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Solar Street Lighting,Vendor_018,813604.58,813604.58,814942.24,19476236.76,225,0,0,0,0,,0,0.2,0,0.0015869756655941306,0.002,Low,0.54
MPLAD-3074,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Road Construction,Vendor_007,5384455.49,5384455.49,5396267.3,24860692.25,129,0,1,0,0,DUPGRP-3074,0,0.2,0,0.10769453005069654,0.75,High,1.54
MPLAD-3075,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Road Construction,Vendor_021,5480183.9,5480183.9,5543617.26,30340876.15,131,0,1,0,0,DUPGRP-3074,0,1.2,0,0.13256918633778833,0.75,High,1.57
MPLAD-3076,Pratima Mondal,West Bengal,JOYNAGAR(SC),147000000.0,Road Construction,Vendor_023,4582117.63,4582117.63,4664980.92,34922993.78,175,0,0,0,0,,0,1.8,0,0.012334260266368139,0.012,Low,1.31
MPLAD-3077,Praveen Khandelwal CHANDINI,Delhi,CHOWK,147470276.0,Health Sub-Centre,Vendor_020,4622031.66,4622031.66,4620940.94,4622031.66,267,0,0,0,0,,0,0.0,0,0.006782320593380731,0.007,Low,1.1
MPLAD-3078,Praveen Khandelwal CHANDINI,Delhi,CHOWK,147470276.0,Road Construction,Vendor_013,5244211.16,5244211.16,5192121.34,9866242.83,114,0,0,0,0,,0,1.0,0,0.08668464276432446,0.087,Low,1.5
MPLAD-3079,Praveen Khandelwal CHANDINI,Delhi,CHOWK,147470276.0,Drinking Water Supply,Vendor_010,4966546.4,4966546.4,4884788.26,14832789.23,256,1,0,0,0,,0,1.6,0,0.8903118690064054,0.89,High,2.26
MPLAD-3080,PRAVEEN PATEL,Uttar Pradesh,PHULPUR,151559884.09,Community Hall,Vendor_019,3446641.27,3446641.27,3385036.56,3446641.27,197,0,0,0,0,,0,1.8,0,0.004495786044514242,0.004,Low,1.23
MPLAD-3081,PRAVEEN PATEL,Uttar Pradesh,PHULPUR,151559884.09,Road Construction,Vendor_004,9450993.19,9450993.19,9451434.22,12897634.46,167,1,1,0,0,DUPGRP-3081,0,0.0,1,0.9991886001765399,1.0,High,2.7
MPLAD-3082,PRAVEEN PATEL,Uttar Pradesh,PHULPUR,151559884.09,Road Construction,Vendor_004,9351869.62,9351869.62,9438948.98,22249504.08,172,0,1,0,0,DUPGRP-3081,0,0.9,1,0.9990460649224452,1.0,High,2.67
MPLAD-3083,PRAVEEN PATEL,Uttar Pradesh,PHULPUR,151559884.09,Health Sub-Centre,Vendor_013,5193443.9,5193443.9,5267851.08,27442947.98,298,0,0,1,0,,0,1.4,0,0.02727018224745007,0.027,Low,1.24
